,ObservationDate,Country_Region,Active
2581,2020-08-16,India,0.0
2582,2020-08-16,India,10312.0
2583,2020-08-16,India,158705.0
2584,2020-08-16,India,1921.0
2585,2020-08-16,India,693.0
2586,2020-08-16,India,418.0
2587,2020-08-16,India,1964.0
2588,2020-08-16,India,17430.0
2589,2020-08-16,India,3179.0
2590,2020-08-16,India,10963.0
2591,2020-08-16,India,13816.0
2592,2020-08-16,India,493.0
2593,2020-08-16,India,54019.0
2594,2020-08-16,India,21420.0
2595,2020-08-16,India,1859.0
2596,2020-08-16,India,0.0
2597,2020-08-16,India,51537.0
2598,2020-08-16,India,3923.0
2599,2020-08-16,India,27299.0
2600,2020-08-17,India,1091.0
2601,2020-08-17,India,84777.0
2602,2020-08-17,India,843.0
2603,2020-08-17,India,22736.0
2604,2020-08-17,India,29387.0
2605,2020-08-17,India,1003.0
2606,2020-08-17,India,5277.0
2607,2020-08-17,India,447.0
2608,2020-08-17,India,10852.0
2609,2020-08-17,India,3825.0
2610,2020-08-17,India,14315.0
2611,2020-08-17,India,6880.0
2612,2020-08-17,India,1321.0
2613,2020-08-17,India,7048.0
2614,2020-08-17,India,8451.0
2615,2020-08-17,India,80659.0
2616,2020-08-17,India,15946.0
2617,2020-08-17,India,584.0
2618,2020-08-17,India,0.0
2619,2020-08-17,India,10232.0
2620,2020-08-17,India,155579.0
2621,2020-08-17,India,1936.0
2622,2020-08-17,India,733.0
2623,2020-08-17,India,417.0
2624,2020-08-17,India,-1183.0
2625,2020-08-17,India,18161.0
2626,2020-08-17,India,3288.0
2627,2020-08-17,India,11653.0
2628,2020-08-17,India,14089.0
2629,2020-08-17,India,485.0
2630,2020-08-17,India,54122.0
2631,2020-08-17,India,21024.0
2632,2020-08-17,India,1943.0
2633,2020-08-17,India,3100.0
2634,2020-08-17,India,50893.0
2635,2020-08-17,India,3850.0
2636,2020-08-17,India,27402.0
2637,2020-08-18,India,1078.0
2638,2020-08-18,India,85130.0
2639,2020-08-18,India,921.0
2640,2020-08-18,India,23704.0
2641,2020-08-18,India,28692.0
2642,2020-08-18,India,1032.0
2643,2020-08-18,India,5828.0
2644,2020-08-18,India,425.0
2645,2020-08-18,India,11068.0
2646,2020-08-18,India,3861.0
2647,2020-08-18,India,14279.0
2648,2020-08-18,India,7081.0
2649,2020-08-18,India,1293.0
2650,2020-08-18,India,6879.0
2651,2020-08-18,India,8708.0
2652,2020-08-18,India,79798.0
2653,2020-08-18,India,16333.0
2654,2020-08-18,India,598.0
2655,2020-08-18,India,0.0
2656,2020-08-18,India,10521.0
2657,2020-08-18,India,156920.0
2658,2020-08-18,India,1958.0
2659,2020-08-18,India,766.0
2660,2020-08-18,India,481.0
2661,2020-08-18,India,1848.0
2662,2020-08-18,India,18856.0
2663,2020-08-18,India,3364.0
2664,2020-08-18,India,11740.0
2665,2020-08-18,India,14119.0
2666,2020-08-18,India,450.0
2667,2020-08-18,India,53860.0
2668,2020-08-18,India,20990.0
2669,2020-08-18,India,2083.0
2670,2020-08-18,India,0.0
2671,2020-08-18,India,50242.0
2672,2020-08-18,India,4073.0
2673,2020-08-18,India,27535.0
2674,2020-08-19,India,1045.0
2675,2020-08-19,India,86725.0
2676,2020-08-19,India,923.0
2677,2020-08-19,India,23756.0
2678,2020-08-19,India,27546.0
2679,2020-08-19,India,1014.0
2680,2020-08-19,India,6139.0
2681,2020-08-19,India,389.0
2682,2020-08-19,India,11137.0
2683,2020-08-19,India,3838.0
2684,2020-08-19,India,14282.0
2685,2020-08-19,India,7307.0
2686,2020-08-19,India,1400.0
2687,2020-08-19,India,6965.0
2688,2020-08-19,India,9638.0
2689,2020-08-19,India,81113.0
2690,2020-08-19,India,17442.0
2691,2020-08-19,India,633.0
2692,2020-08-19,India,0.0
2693,2020-08-19,India,10717.0
2694,2020-08-19,India,160728.0
2695,2020-08-19,India,1973.0
2696,2020-08-19,India,806.0
2697,2020-08-19,India,489.0
2698,2020-08-19,India,1844.0
2699,2020-08-19,India,19814.0
2700,2020-08-19,India,3309.0
2701,2020-08-19,India,12460.0
2702,2020-08-19,India,14416.0
2703,2020-08-19,India,440.0
2704,2020-08-19,India,53155.0
2705,2020-08-19,India,21509.0
2706,2020-08-19,India,2205.0
2707,2020-08-19,India,0.0
2708,2020-08-19,India,49645.0
2709,2020-08-19,India,3915.0
2710,2020-08-19,India,27678.0
2711,2020-08-20,India,1011.0
2712,2020-08-20,India,87177.0
2713,2020-08-20,India,968.0
2714,2020-08-20,India,22711.0
2715,2020-08-20,India,26789.0
2716,2020-08-20,India,1094.0
2717,2020-08-20,India,6594.0
2718,2020-08-20,India,401.0
2719,2020-08-20,India,11271.0
2720,2020-08-20,India,3910.0
2721,2020-08-20,India,14310.0
2722,2020-08-20,India,7555.0
2723,2020-08-20,India,1430.0
2724,2020-08-20,India,6914.0
2725,2020-08-20,India,9410.0
2726,2020-08-20,India,82165.0
2727,2020-08-20,India,18184.0
2728,2020-08-20,India,623.0
2729,2020-08-20,India,0.0
2730,2020-08-20,India,10782.0
2731,2020-08-20,India,162806.0
2732,2020-08-20,India,1905.0
2733,2020-08-20,India,925.0
2734,2020-08-20,India,493.0
2735,2020-08-20,India,1654.0
2736,2020-08-20,India,21063.0
2737,2020-08-20,India,3521.0
2738,2020-08-20,India,13830.0
2739,2020-08-20,India,14508.0
2740,2020-08-20,India,460.0
2741,2020-08-20,India,53283.0
2742,2020-08-20,India,21687.0
2743,2020-08-20,India,2373.0
2744,2020-08-20,India,0.0
2745,2020-08-20,India,48511.0
2746,2020-08-20,India,4016.0
2747,2020-08-20,India,27696.0
2748,2020-08-21,India,971.0
2749,2020-08-21,India,87803.0
2750,2020-08-21,India,996.0
2751,2020-08-21,India,22085.0
2752,2020-08-21,India,25363.0
2753,2020-08-21,India,1172.0
2754,2020-08-21,India,7308.0
2755,2020-08-21,India,428.0
2756,2020-08-21,India,11426.0
2757,2020-08-21,India,3809.0
2758,2020-08-21,India,14177.0
2759,2020-08-21,India,8131.0
2760,2020-08-21,India,1469.0
2761,2020-08-21,India,6973.0
2762,2020-08-21,India,9527.0
2763,2020-08-21,India,83082.0
2764,2020-08-21,India,18736.0
2765,2020-08-21,India,665.0
2766,2020-08-21,India,0.0
2767,2020-08-21,India,10928.0
2768,2020-08-21,India,164879.0
2769,2020-08-21,India,1768.0
2770,2020-08-21,India,963.0
2771,2020-08-21,India,483.0
2772,2020-08-21,India,1537.0
2773,2020-08-21,India,21824.0
2774,2020-08-21,India,3517.0
2775,2020-08-21,India,14443.0
2776,2020-08-21,India,14525.0
2777,2020-08-21,India,499.0
2778,2020-08-21,India,53413.0
2779,2020-08-21,India,22386.0
2780,2020-08-21,India,2240.0
2781,2020-08-21,India,0.0
2782,2020-08-21,India,47785.0
2783,2020-08-21,India,4215.0
2784,2020-08-21,India,27804.0
2785,2020-08-22,India,923.0
2786,2020-08-22,India,89389.0
2787,2020-08-22,India,990.0
2788,2020-08-22,India,21593.0
2789,2020-08-22,India,24168.0
2790,2020-08-22,India,1272.0
2791,2020-08-22,India,7495.0
2792,2020-08-22,India,416.0
2793,2020-08-22,India,11594.0
2794,2020-08-22,India,3631.0
2795,2020-08-22,India,14399.0
2796,2020-08-22,India,8680.0
2797,2020-08-22,India,1525.0
2798,2020-08-22,India,6975.0
2799,2020-08-22,India,9756.0
2800,2020-08-22,India,82693.0
2801,2020-08-22,India,19601.0
2802,2020-08-22,India,720.0
2803,2020-08-22,India,0.0
2804,2020-08-22,India,11261.0
2805,2020-08-22,India,169833.0
2806,2020-08-22,India,1655.0
2807,2020-08-22,India,1035.0
2808,2020-08-22,India,494.0
2809,2020-08-22,India,1460.0
2810,2020-08-22,India,22861.0
2811,2020-08-22,India,3654.0
2812,2020-08-22,India,15305.0
2813,2020-08-22,India,14176.0
2814,2020-08-22,India,507.0
2815,2020-08-22,India,53710.0
2816,2020-08-22,India,22908.0
2817,2020-08-22,India,2448.0
2818,2020-08-22,India,0.0
2819,2020-08-22,India,48291.0
2820,2020-08-22,India,4350.0
2821,2020-08-22,India,27900.0
2822,2020-08-23,India,864.0
2823,2020-08-23,India,89742.0
2824,2020-08-23,India,961.0
2825,2020-08-23,India,19598.0
2826,2020-08-23,India,23111.0
2827,2020-08-23,India,1389.0
2828,2020-08-23,India,7790.0
2829,2020-08-23,India,406.0
2830,2020-08-23,India,11778.0
2831,2020-08-23,India,3383.0
2832,2020-08-23,India,14517.0
2833,2020-08-23,India,8961.0
2834,2020-08-23,India,1511.0
2835,2020-08-23,India,7198.0
2836,2020-08-23,India,9736.0
2837,2020-08-23,India,83567.0
2838,2020-08-23,India,20394.0
2839,2020-08-23,India,765.0
2840,2020-08-23,India,0.0
2841,2020-08-23,India,11510.0
2842,2020-08-23,India,171859.0
2843,2020-08-23,India,1608.0
2844,2020-08-23,India,1133.0
2845,2020-08-23,India,459.0
2846,2020-08-23,India,1383.0
2847,2020-08-23,India,23715.0
2848,2020-08-23,India,3706.0
2849,2020-08-23,India,14165.0
2850,2020-08-23,India,14330.0
2851,2020-08-23,India,529.0
2852,2020-08-23,India,53541.0
2853,2020-08-23,India,22919.0
2854,2020-08-23,India,2488.0
2855,2020-08-23,India,0.0
2856,2020-08-23,India,49242.0
2857,2020-08-23,India,4444.0
2858,2020-08-23,India,28069.0
2859,2020-08-24,India,777.0
2860,2020-08-24,India,89516.0
2861,2020-08-24,India,880.0
2862,2020-08-24,India,19277.0
2863,2020-08-24,India,21392.0
2864,2020-08-24,India,1352.0
2865,2020-08-24,India,8424.0
2866,2020-08-24,India,393.0
2867,2020-08-24,India,11626.0
2868,2020-08-24,India,3081.0
2869,2020-08-24,India,14552.0
2870,2020-08-24,India,9442.0
2871,2020-08-24,India,1488.0
2872,2020-08-24,India,7246.0
2873,2020-08-24,India,9805.0
2874,2020-08-24,India,81230.0
2875,2020-08-24,India,20387.0
2876,2020-08-24,India,790.0
2877,2020-08-24,India,0.0
2878,2020-08-24,India,11944.0
2879,2020-08-24,India,168443.0
2880,2020-08-24,India,1626.0
2881,2020-08-24,India,1179.0
2882,2020-08-24,India,492.0
2883,2020-08-24,India,1309.0
2884,2020-08-24,India,24135.0
2885,2020-08-24,India,3753.0
2886,2020-08-24,India,13798.0
2887,2020-08-24,India,14388.0
2888,2020-08-24,India,509.0
2889,2020-08-24,India,53282.0
2890,2020-08-24,India,23737.0
2891,2020-08-24,India,2703.0
2892,2020-08-24,India,0.0
2893,2020-08-24,India,49288.0
2894,2020-08-24,India,4410.0
2895,2020-08-24,India,27694.0
2896,2020-08-25,India,677.0
2897,2020-08-25,India,-250068.0
2898,2020-08-25,India,899.0
2899,2020-08-25,India,19518.0
2900,2020-08-25,India,19716.0
2901,2020-08-25,India,1456.0
2902,2020-08-25,India,9388.0
2903,2020-08-25,India,381.0
2904,2020-08-25,India,11998.0
2905,2020-08-25,India,3149.0
2906,2020-08-25,India,14641.0
2907,2020-08-25,India,9489.0
2908,2020-08-25,India,1376.0
2909,2020-08-25,India,7544.0
2910,2020-08-25,India,10238.0
2911,2020-08-25,India,82429.0
2912,2020-08-25,India,21296.0
2913,2020-08-25,India,847.0
2914,2020-08-25,India,0.0
2915,2020-08-25,India,12225.0
2916,2020-08-25,India,166239.0
2917,2020-08-25,India,1608.0
2918,2020-08-25,India,1178.0
2919,2020-08-25,India,503.0
2920,2020-08-25,India,1132.0
2921,2020-08-25,India,24333.0
2922,2020-08-25,India,3981.0
2923,2020-08-25,India,14254.0
2924,2020-08-25,India,14219.0
2925,2020-08-25,India,418.0
2926,2020-08-25,India,52128.0
2927,2020-08-25,India,25685.0
2928,2020-08-25,India,2866.0
2929,2020-08-25,India,340000.0
2930,2020-08-25,India,49575.0
2931,2020-08-25,India,4600.0
2932,2020-08-25,India,27349.0
2933,2020-08-26,India,635.0
2934,2020-08-26,India,92208.0
2935,2020-08-26,India,987.0
2936,2020-08-26,India,19535.0
2937,2020-08-26,India,19823.0
2938,2020-08-26,India,1539.0
2939,2020-08-26,India,10174.0
2940,2020-08-26,India,364.0
2941,2020-08-26,India,12520.0
2942,2020-08-26,India,3351.0
2943,2020-08-26,India,14767.0
2944,2020-08-26,India,9758.0
2945,2020-08-26,India,1479.0
2946,2020-08-26,India,7630.0
2947,2020-08-26,India,10335.0
2948,2020-08-26,India,83627.0
2949,2020-08-26,India,22408.0
2950,2020-08-26,India,846.0
2951,2020-08-26,India,0.0
2952,2020-08-26,India,12336.0
2953,2020-08-26,India,173195.0
2954,2020-08-26,India,1731.0
2955,2020-08-26,India,1168.0
2956,2020-08-26,India,494.0
2957,2020-08-26,India,1158.0
2958,2020-08-26,India,24348.0
2959,2020-08-26,India,4264.0
2960,2020-08-26,India,14640.0
2961,2020-08-26,India,14099.0
2962,2020-08-26,India,407.0
2963,2020-08-26,India,52362.0
2964,2020-08-26,India,27600.0
2965,2020-08-26,India,3126.0
2966,2020-08-26,India,0.0
2967,2020-08-26,India,51317.0
2968,2020-08-26,India,4806.0
2969,2020-08-26,India,26954.0
2970,2020-08-27,India,602.0
2971,2020-08-27,India,94209.0
2972,2020-08-27,India,1007.0
2973,2020-08-27,India,19222.0
2974,2020-08-27,India,19067.0
2975,2020-08-27,India,1544.0
2976,2020-08-27,India,11136.0
2977,2020-08-27,India,348.0
2978,2020-08-27,India,13208.0
2979,2020-08-27,India,3445.0
2980,2020-08-27,India,14742.0
2981,2020-08-27,India,9962.0
2982,2020-08-27,India,1460.0
2983,2020-08-27,India,7743.0
2984,2020-08-27,India,11096.0
2985,2020-08-27,India,85006.0
2986,2020-08-27,India,22737.0
2987,2020-08-27,India,825.0
2988,2020-08-27,India,0.0
2989,2020-08-27,India,12422.0
2990,2020-08-27,India,178561.0
2991,2020-08-27,India,1743.0
2992,2020-08-27,India,1222.0
2993,2020-08-27,India,474.0
2994,2020-08-27,India,1040.0
2995,2020-08-27,India,25215.0
2996,2020-08-27,India,4483.0
2997,2020-08-27,India,15608.0
2998,2020-08-27,India,14425.0
2999,2020-08-27,India,388.0
3000,2020-08-27,India,52364.0
3001,2020-08-27,India,28941.0
3002,2020-08-27,India,3486.0
3003,2020-08-27,India,0.0
3004,2020-08-27,India,52309.0
3005,2020-08-27,India,5274.0
3006,2020-08-27,India,26709.0
3007,2020-08-28,India,564.0
3008,2020-08-28,India,96191.0
3009,2020-08-28,India,1031.0
3010,2020-08-28,India,20011.0
3011,2020-08-28,India,18047.0
3012,2020-08-28,India,1572.0
3013,2020-08-28,India,11873.0
3014,2020-08-28,India,328.0
3015,2020-08-28,India,13550.0
3016,2020-08-28,India,3535.0
3017,2020-08-28,India,14951.0
3018,2020-08-28,India,10225.0
3019,2020-08-28,India,1455.0
3020,2020-08-28,India,7781.0
3021,2020-08-28,India,11090.0
3022,2020-08-28,India,86366.0
3023,2020-08-28,India,23176.0
3024,2020-08-28,India,798.0
3025,2020-08-28,India,0.0
3026,2020-08-28,India,12714.0
3027,2020-08-28,India,181050.0
3028,2020-08-28,India,1759.0
3029,2020-08-28,India,1272.0
3030,2020-08-28,India,494.0
3031,2020-08-28,India,946.0
3032,2020-08-28,India,26386.0
3033,2020-08-28,India,4745.0
3034,2020-08-28,India,15063.0
3035,2020-08-28,India,14320.0
3036,2020-08-28,India,389.0
3037,2020-08-28,India,52506.0
3038,2020-08-28,India,30008.0
3039,2020-08-28,India,3726.0
3040,2020-08-28,India,0.0
3041,2020-08-28,India,52651.0
3042,2020-08-28,India,5502.0
3043,2020-08-28,India,26349.0
3044,2020-08-29,India,518.0
3045,2020-08-29,India,97681.0
3046,2020-08-29,India,1118.0
3047,2020-08-29,India,20995.0
3048,2020-08-29,India,17670.0
3049,2020-08-29,India,1692.0
3050,2020-08-29,India,12666.0
3051,2020-08-29,India,306.0
3052,2020-08-29,India,14040.0
3053,2020-08-29,India,3646.0
3054,2020-08-29,India,15109.0
3055,2020-08-29,India,10606.0
3056,2020-08-29,India,1439.0
3057,2020-08-29,India,7672.0
3058,2020-08-29,India,11357.0
3059,2020-08-29,India,86465.0
3060,2020-08-29,India,23342.0
3061,2020-08-29,India,826.0
3062,2020-08-29,India,0.0
3063,2020-08-29,India,13117.0
3064,2020-08-29,India,185467.0
3065,2020-08-29,India,1746.0
3066,2020-08-29,India,1238.0
3067,2020-08-29,India,424.0
3068,2020-08-29,India,925.0
3069,2020-08-29,India,26736.0
3070,2020-08-29,India,4834.0
3071,2020-08-29,India,15409.0
3072,2020-08-29,India,14776.0
3073,2020-08-29,India,404.0
3074,2020-08-29,India,52726.0
3075,2020-08-29,India,31284.0
3076,2020-08-29,India,3977.0
3077,2020-08-29,India,0.0
3078,2020-08-29,India,53360.0
3079,2020-08-29,India,5735.0
3080,2020-08-29,India,25996.0
3081,2020-08-31,India,439.0
3082,2020-08-31,India,100276.0
3083,2020-08-31,India,1220.0
3084,2020-08-31,India,23273.0
3085,2020-08-31,India,16335.0
3086,2020-08-31,India,1859.0
3087,2020-08-31,India,14237.0
3088,2020-08-31,India,284.0
3089,2020-08-31,India,14626.0
3090,2020-08-31,India,3649.0
3091,2020-08-31,India,15524.0
3092,2020-08-31,India,11371.0
3093,2020-08-31,India,1563.0
3094,2020-08-31,India,7980.0
3095,2020-08-31,India,14096.0
3096,2020-08-31,India,87254.0
3097,2020-08-31,India,23553.0
3098,2020-08-31,India,773.0
3099,2020-08-31,India,0.0
3100,2020-08-31,India,13914.0
3101,2020-08-31,India,194399.0
3102,2020-08-31,India,1894.0
3103,2020-08-31,India,1196.0
3104,2020-08-31,India,420.0
3105,2020-08-31,India,874.0
3106,2020-08-31,India,25758.0
3107,2020-08-31,India,4849.0
3108,2020-08-31,India,15512.0
3109,2020-08-31,India,13825.0
3110,2020-08-31,India,424.0
3111,2020-08-31,India,52578.0
3112,2020-08-31,India,31699.0
3113,2020-08-31,India,4366.0
3114,2020-08-31,India,0.0
3115,2020-08-31,India,54788.0
3116,2020-08-31,India,5908.0
3117,2020-08-31,India,25280.0
3118,2020-09-01,India,400.0
3119,2020-09-01,India,101210.0
3120,2020-09-01,India,1226.0
3121,2020-09-01,India,24514.0
3122,2020-09-01,India,16168.0
3123,2020-09-01,India,1942.0
3124,2020-09-01,India,15533.0
3125,2020-09-01,India,262.0
3126,2020-09-01,India,15870.0
3127,2020-09-01,India,3962.0
3128,2020-09-01,India,15708.0
3129,2020-09-01,India,11885.0
3130,2020-09-01,India,1527.0
3131,2020-09-01,India,8022.0
3132,2020-09-01,India,15256.0
3133,2020-09-01,India,91018.0
3134,2020-09-01,India,22578.0
3135,2020-09-01,India,720.0
3136,2020-09-01,India,0.0
3137,2020-09-01,India,14072.0
3138,2020-09-01,India,198866.0
3139,2020-09-01,India,1903.0
3140,2020-09-01,India,1193.0
3141,2020-09-01,India,408.0
3142,2020-09-01,India,793.0
3143,2020-09-01,India,25288.0
3144,2020-09-01,India,4851.0
3145,2020-09-01,India,15849.0
3146,2020-09-01,India,13970.0
3147,2020-09-01,India,429.0
3148,2020-09-01,India,52379.0
3149,2020-09-01,India,32341.0
3150,2020-09-01,India,4737.0
3151,2020-09-01,India,0.0
3152,2020-09-01,India,55538.0
3153,2020-09-01,India,6042.0
3154,2020-09-01,India,24822.0
3155,2020-09-02,India,381.0
3156,2020-09-02,India,103076.0
3157,2020-09-02,India,1278.0
3158,2020-09-02,India,26227.0
3159,2020-09-02,India,17001.0
3160,2020-09-02,India,2060.0
3161,2020-09-02,India,17164.0
3162,2020-09-02,India,292.0
3163,2020-09-02,India,16502.0
3164,2020-09-02,India,4379.0
3165,2020-09-02,India,15913.0
3166,2020-09-02,India,12622.0
3167,2020-09-02,India,1613.0
3168,2020-09-02,India,8053.0
3169,2020-09-02,India,14677.0
3170,2020-09-02,India,94478.0
3171,2020-09-02,India,21989.0
3172,2020-09-02,India,743.0
3173,2020-09-02,India,0.0
3174,2020-09-02,India,14337.0
3175,2020-09-02,India,202048.0
3176,2020-09-02,India,1871.0
3177,2020-09-02,India,1186.0
3178,2020-09-02,India,359.0
3179,2020-09-02,India,785.0
3180,2020-09-02,India,25193.0
3181,2020-09-02,India,4936.0
3182,2020-09-02,India,15629.0
3183,2020-09-02,India,12919.0
3184,2020-09-02,India,431.0
3185,2020-09-02,India,52380.0
3186,2020-09-02,India,32537.0
3187,2020-09-02,India,5133.0
3188,2020-09-02,India,0.0
3189,2020-09-02,India,56459.0
3190,2020-09-02,India,6442.0
3191,2020-09-02,India,24445.0
3192,2020-09-03,India,352.0
3193,2020-09-03,India,103521.0
3194,2020-09-03,India,1400.0
3195,2020-09-03,India,27303.0
3196,2020-09-03,India,17319.0
3197,2020-09-03,India,2119.0
3198,2020-09-03,India,18702.0
3199,2020-09-03,India,294.0
3200,2020-09-03,India,17692.0
3201,2020-09-03,India,4782.0
3202,2020-09-03,India,16096.0
3203,2020-09-03,India,13470.0
3204,2020-09-03,India,1708.0
3205,2020-09-03,India,8441.0
3206,2020-09-03,India,15150.0
3207,2020-09-03,India,96117.0
3208,2020-09-03,India,21582.0
3209,2020-09-03,India,766.0
3210,2020-09-03,India,0.0
3211,2020-09-03,India,14888.0
3212,2020-09-03,India,205774.0
3213,2020-09-03,India,1803.0
3214,2020-09-03,India,1220.0
3215,2020-09-03,India,369.0
3216,2020-09-03,India,733.0
3217,2020-09-03,India,25538.0
3218,2020-09-03,India,5042.0
3219,2020-09-03,India,15554.0
3220,2020-09-03,India,13912.0
3221,2020-09-03,India,430.0
3222,2020-09-03,India,52070.0
3223,2020-09-03,India,32994.0
3224,2020-09-03,India,5475.0
3225,2020-09-03,India,0.0
3226,2020-09-03,India,57598.0
3227,2020-09-03,India,6871.0
3228,2020-09-03,India,24039.0
3229,2020-09-04,India,345.0
3230,2020-09-04,India,102067.0
3231,2020-09-04,India,1488.0
3232,2020-09-04,India,28159.0
3233,2020-09-04,India,17032.0
3234,2020-09-04,India,2095.0
3235,2020-09-04,India,20672.0
3236,2020-09-04,India,285.0
3237,2020-09-04,India,18842.0
3238,2020-09-04,India,4896.0
3239,2020-09-04,India,16184.0
3240,2020-09-04,India,14053.0
3241,2020-09-04,India,1815.0
3242,2020-09-04,India,8800.0
3243,2020-09-04,India,15549.0
3244,2020-09-04,India,99120.0
3245,2020-09-04,India,21334.0
3246,2020-09-04,India,815.0
3247,2020-09-04,India,0.0
3248,2020-09-04,India,15474.0
3249,2020-09-04,India,211325.0
3250,2020-09-04,India,1765.0
3251,2020-09-04,India,1252.0
3252,2020-09-04,India,363.0
3253,2020-09-04,India,736.0
3254,2020-09-04,India,25816.0
3255,2020-09-04,India,5210.0
3256,2020-09-04,India,15731.0
3257,2020-09-04,India,14790.0
3258,2020-09-04,India,509.0
3259,2020-09-04,India,51633.0
3260,2020-09-04,India,32915.0
3261,2020-09-04,India,5888.0
3262,2020-09-04,India,0.0
3263,2020-09-04,India,58595.0
3264,2020-09-04,India,7188.0
3265,2020-09-04,India,23654.0
3266,2020-09-05,India,338.0
3267,2020-09-05,India,100880.0
3268,2020-09-05,India,1525.0
3269,2020-09-05,India,28507.0
3270,2020-09-05,India,16594.0
3271,2020-09-05,India,2143.0
3272,2020-09-05,India,22320.0
3273,2020-09-05,India,301.0
3274,2020-09-05,India,19870.0
3275,2020-09-05,India,4945.0
3276,2020-09-05,India,16334.0
3277,2020-09-05,India,14911.0
3278,2020-09-05,India,1978.0
3279,2020-09-05,India,9547.0
3280,2020-09-05,India,15005.0
3281,2020-09-05,India,99636.0
3282,2020-09-05,India,21867.0
3283,2020-09-05,India,834.0
3284,2020-09-05,India,0.0
3285,2020-09-05,India,15688.0
3286,2020-09-05,India,221012.0
3287,2020-09-05,India,1872.0
3288,2020-09-05,India,1374.0
3289,2020-09-05,India,344.0
3290,2020-09-05,India,726.0
3291,2020-09-05,India,25909.0
3292,2020-09-05,India,5161.0
3293,2020-09-05,India,15870.0
3294,2020-09-05,India,14996.0
3295,2020-09-05,India,549.0
3296,2020-09-05,India,51583.0
3297,2020-09-05,India,32553.0
3298,2020-09-05,India,6220.0
3299,2020-09-05,India,0.0
3300,2020-09-05,India,59963.0
3301,2020-09-05,India,7575.0
3302,2020-09-05,India,23390.0
3303,2020-09-06,India,331.0
3304,2020-09-06,India,99689.0
3305,2020-09-06,India,1520.0
3306,2020-09-06,India,28273.0
3307,2020-09-06,India,16426.0
3308,2020-09-06,India,2253.0
3309,2020-09-06,India,23685.0
3310,2020-09-06,India,302.0
3311,2020-09-06,India,20909.0
3312,2020-09-06,India,4754.0
3313,2020-09-06,India,16443.0
3314,2020-09-06,India,15692.0
3315,2020-09-06,India,2176.0
3316,2020-09-06,India,10446.0
3317,2020-09-06,India,14410.0
3318,2020-09-06,India,99285.0
3319,2020-09-06,India,22743.0
3320,2020-09-06,India,850.0
3321,2020-09-06,India,0.0
3322,2020-09-06,India,16115.0
3323,2020-09-06,India,236208.0
3324,2020-09-06,India,1820.0
3325,2020-09-06,India,1433.0
3326,2020-09-06,India,380.0
3327,2020-09-06,India,657.0
3328,2020-09-06,India,27121.0
3329,2020-09-06,India,5086.0
3330,2020-09-06,India,16156.0
3331,2020-09-06,India,14958.0
3332,2020-09-06,India,534.0
3333,2020-09-06,India,51458.0
3334,2020-09-06,India,31635.0
3335,2020-09-06,India,6311.0
3336,2020-09-06,India,0.0
3337,2020-09-06,India,61625.0
3338,2020-09-06,India,7640.0
3339,2020-09-06,India,23218.0
3340,2020-09-07,India,312.0
3341,2020-09-07,India,97932.0
3342,2020-09-07,India,1576.0
3343,2020-09-07,India,28798.0
3344,2020-09-07,India,16121.0
3345,2020-09-07,India,2187.0
3346,2020-09-07,India,24708.0
3347,2020-09-07,India,297.0
3348,2020-09-07,India,20543.0
3349,2020-09-07,India,4501.0
3350,2020-09-07,India,16482.0
3351,2020-09-07,India,16333.0
3352,2020-09-07,India,2234.0
3353,2020-09-07,India,11009.0
3354,2020-09-07,India,14588.0
3355,2020-09-07,India,97020.0
3356,2020-09-07,India,22133.0
3357,2020-09-07,India,818.0
3358,2020-09-07,India,0.0
3359,2020-09-07,India,16961.0
3360,2020-09-07,India,237292.0
3361,2020-09-07,India,1710.0
3362,2020-09-07,India,1457.0
3363,2020-09-07,India,379.0
3364,2020-09-07,India,525.0
3365,2020-09-07,India,27938.0
3366,2020-09-07,India,4856.0
3367,2020-09-07,India,16640.0
3368,2020-09-07,India,14958.0
3369,2020-09-07,India,538.0
3370,2020-09-07,India,51215.0
3371,2020-09-07,India,31670.0
3372,2020-09-07,India,6641.0
3373,2020-09-07,India,0.0
3374,2020-09-07,India,62144.0
3375,2020-09-07,India,7965.0
3376,2020-09-07,India,23216.0
3377,2020-09-08,India,307.0
3378,2020-09-08,India,96769.0
3379,2020-09-08,India,1670.0
3380,2020-09-08,India,29206.0
3381,2020-09-08,India,15346.0
3382,2020-09-08,India,2334.0
3383,2020-09-08,India,26915.0
3384,2020-09-08,India,294.0
3385,2020-09-08,India,22377.0
3386,2020-09-08,India,4499.0
3387,2020-09-08,India,16319.0
3388,2020-09-08,India,16890.0
3389,2020-09-08,India,2326.0
3390,2020-09-08,India,11859.0
3391,2020-09-08,India,15438.0
3392,2020-09-08,India,96937.0
3393,2020-09-08,India,23280.0
3394,2020-09-08,India,856.0
3395,2020-09-08,India,0.0
3396,2020-09-08,India,17205.0
3397,2020-09-08,India,243809.0
3398,2020-09-08,India,1683.0
3399,2020-09-08,India,1343.0
3400,2020-09-08,India,378.0
3401,2020-09-08,India,496.0
3402,2020-09-08,India,28628.0
3403,2020-09-08,India,4831.0
3404,2020-09-08,India,16230.0
3405,2020-09-08,India,15090.0
3406,2020-09-08,India,538.0
3407,2020-09-08,India,50213.0
3408,2020-09-08,India,31654.0
3409,2020-09-08,India,6903.0
3410,2020-09-08,India,0.0
3411,2020-09-08,India,63256.0
3412,2020-09-08,India,8261.0
