,ObservationDate,Country_Region,Deaths
3998,25-09-2020,India,31
3999,25-09-2020,India,9076
4000,25-09-2020,India,1080
4001,25-09-2020,India,265
4002,25-09-2020,India,0
4003,25-09-2020,India,5366
4004,25-09-2020,India,542
4005,25-09-2020,India,4606
4006,26-09-2020,India,52
4007,26-09-2020,India,5663
4008,26-09-2020,India,14
4009,26-09-2020,India,638
4010,26-09-2020,India,886
4011,26-09-2020,India,145
4012,26-09-2020,India,817
4013,26-09-2020,India,2
4014,26-09-2020,India,5193
4015,26-09-2020,India,391
4016,26-09-2020,India,3406
4017,26-09-2020,India,1291
4018,26-09-2020,India,164
4019,26-09-2020,India,1125
4020,26-09-2020,India,670
4021,26-09-2020,India,8503
4022,26-09-2020,India,656
4023,26-09-2020,India,57
4024,26-09-2020,India,0
4025,26-09-2020,India,2181
4026,26-09-2020,India,35191
4027,26-09-2020,India,64
4028,26-09-2020,India,43
4029,26-09-2020,India,0
4030,26-09-2020,India,16
4031,26-09-2020,India,783
4032,26-09-2020,India,500
4033,26-09-2020,India,3188
4034,26-09-2020,India,1426
4035,26-09-2020,India,31
4036,26-09-2020,India,9233
4037,26-09-2020,India,1100
4038,26-09-2020,India,270
4039,26-09-2020,India,0
4040,26-09-2020,India,5517
4041,26-09-2020,India,566
4042,26-09-2020,India,4721
4043,27-09-2020,India,53
4044,27-09-2020,India,5708
4045,27-09-2020,India,14
4046,27-09-2020,India,655
4047,27-09-2020,India,888
4048,27-09-2020,India,147
4049,27-09-2020,India,848
4050,27-09-2020,India,2
4051,27-09-2020,India,5235
4052,27-09-2020,India,401
4053,27-09-2020,India,3416
4054,27-09-2020,India,1307
4055,27-09-2020,India,175
4056,27-09-2020,India,1132
4057,27-09-2020,India,679
4058,27-09-2020,India,8582
4059,27-09-2020,India,677
4060,27-09-2020,India,58
4061,27-09-2020,India,0
4062,27-09-2020,India,2207
4063,27-09-2020,India,35571
4064,27-09-2020,India,64
4065,27-09-2020,India,43
4066,27-09-2020,India,0
4067,27-09-2020,India,16
4068,27-09-2020,India,797
4069,27-09-2020,India,513
4070,27-09-2020,India,3238
4071,27-09-2020,India,1441
4072,27-09-2020,India,33
4073,27-09-2020,India,9313
4074,27-09-2020,India,1107
4075,27-09-2020,India,273
4076,27-09-2020,India,0
4077,27-09-2020,India,5594
4078,27-09-2020,India,574
4079,27-09-2020,India,4781
4080,29-09-2020,India,53
4081,29-09-2020,India,5780
4082,29-09-2020,India,16
4083,29-09-2020,India,680
4084,29-09-2020,India,894
4085,29-09-2020,India,158
4086,29-09-2020,India,916
4087,29-09-2020,India,2
4088,29-09-2020,India,5320
4089,29-09-2020,India,419
4090,29-09-2020,India,3439
4091,29-09-2020,India,1356
4092,29-09-2020,India,183
4093,29-09-2020,India,1164
4094,29-09-2020,India,700
4095,29-09-2020,India,8777
4096,29-09-2020,India,719
4097,29-09-2020,India,58
4098,29-09-2020,India,0
4099,29-09-2020,India,2281
4100,29-09-2020,India,36181
4101,29-09-2020,India,65
4102,29-09-2020,India,47
4103,29-09-2020,India,0
4104,29-09-2020,India,17
4105,29-09-2020,India,828
4106,29-09-2020,India,517
4107,29-09-2020,India,3359
4108,29-09-2020,India,1471
4109,29-09-2020,India,35
4110,29-09-2020,India,9453
4111,29-09-2020,India,1127
4112,29-09-2020,India,277
4113,29-09-2020,India,0
4114,29-09-2020,India,5715
4115,29-09-2020,India,591
4116,29-09-2020,India,4899
4117,30-09-2020,India,53
4118,30-09-2020,India,5828
4119,30-09-2020,India,16
4120,30-09-2020,India,697
4121,30-09-2020,India,904
4122,30-09-2020,India,162
4123,30-09-2020,India,957
4124,30-09-2020,India,2
4125,30-09-2020,India,5361
4126,30-09-2020,India,428
4127,30-09-2020,India,3450
4128,30-09-2020,India,1382
4129,30-09-2020,India,186
4130,30-09-2020,India,1181
4131,30-09-2020,India,713
4132,30-09-2020,India,8864
4133,30-09-2020,India,742
4134,30-09-2020,India,58
4135,30-09-2020,India,0
4136,30-09-2020,India,2316
4137,30-09-2020,India,36662
4138,30-09-2020,India,67
4139,30-09-2020,India,49
4140,30-09-2020,India,0
4141,30-09-2020,India,17
4142,30-09-2020,India,842
4143,30-09-2020,India,521
4144,30-09-2020,India,3406
4145,30-09-2020,India,1486
4146,30-09-2020,India,37
4147,30-09-2020,India,9520
4148,30-09-2020,India,1135
4149,30-09-2020,India,283
4150,30-09-2020,India,0
4151,30-09-2020,India,5784
4152,30-09-2020,India,611
4153,30-09-2020,India,4958
4154,01-10-2020,India,53
4155,01-10-2020,India,5869
4156,01-10-2020,India,16
4157,01-10-2020,India,711
4158,01-10-2020,India,904
4159,01-10-2020,India,164
4160,01-10-2020,India,986
4161,01-10-2020,India,2
4162,01-10-2020,India,5401
4163,01-10-2020,India,440
4164,01-10-2020,India,3460
4165,01-10-2020,India,1402
4166,01-10-2020,India,195
4167,01-10-2020,India,1198
4168,01-10-2020,India,721
4169,01-10-2020,India,8994
4170,01-10-2020,India,771
4171,01-10-2020,India,61
4172,01-10-2020,India,0
4173,01-10-2020,India,2336
4174,01-10-2020,India,37056
4175,01-10-2020,India,68
4176,01-10-2020,India,51
4177,01-10-2020,India,0
4178,01-10-2020,India,17
4179,01-10-2020,India,859
4180,01-10-2020,India,525
4181,01-10-2020,India,3451
4182,01-10-2020,India,1500
4183,01-10-2020,India,39
4184,01-10-2020,India,9586
4185,01-10-2020,India,1145
4186,01-10-2020,India,286
4187,01-10-2020,India,0
4188,01-10-2020,India,5784
4189,01-10-2020,India,611
4190,01-10-2020,India,4958
4191,02-10-2020,India,53
4192,02-10-2020,India,5900
4193,02-10-2020,India,18
4194,02-10-2020,India,721
4195,02-10-2020,India,910
4196,02-10-2020,India,169
4197,02-10-2020,India,1002
4198,02-10-2020,India,2
4199,02-10-2020,India,5438
4200,02-10-2020,India,442
4201,02-10-2020,India,3475
4202,02-10-2020,India,1425
4203,02-10-2020,India,202
4204,02-10-2020,India,1212
4205,02-10-2020,India,729
4206,02-10-2020,India,9119
4207,02-10-2020,India,791
4208,02-10-2020,India,61
4209,02-10-2020,India,0
4210,02-10-2020,India,2372
4211,02-10-2020,India,37480
4212,02-10-2020,India,69
4213,02-10-2020,India,52
4214,02-10-2020,India,0
4215,02-10-2020,India,17
4216,02-10-2020,India,875
4217,02-10-2020,India,532
4218,02-10-2020,India,3501
4219,02-10-2020,India,1516
4220,02-10-2020,India,41
4221,02-10-2020,India,9653
4222,02-10-2020,India,1153
4223,02-10-2020,India,289
4224,02-10-2020,India,0
4225,02-10-2020,India,5917
4226,02-10-2020,India,636
4227,02-10-2020,India,5070
4228,03-10-2020,India,53
4229,03-10-2020,India,5941
4230,03-10-2020,India,18
4231,03-10-2020,India,735
4232,03-10-2020,India,912
4233,03-10-2020,India,172
4234,03-10-2020,India,1031
4235,03-10-2020,India,2
4236,03-10-2020,India,5472
4237,03-10-2020,India,450
4238,03-10-2020,India,3487
4239,03-10-2020,India,1450
4240,03-10-2020,India,210
4241,03-10-2020,India,1231
4242,03-10-2020,India,734
4243,03-10-2020,India,9219
4244,03-10-2020,India,813
4245,03-10-2020,India,61
4246,03-10-2020,India,0
4247,03-10-2020,India,2399
4248,03-10-2020,India,37758
4249,03-10-2020,India,71
4250,03-10-2020,India,54
4251,03-10-2020,India,0
4252,03-10-2020,India,17
4253,03-10-2020,India,892
4254,03-10-2020,India,534
4255,03-10-2020,India,3562
4256,03-10-2020,India,1530
4257,03-10-2020,India,43
4258,03-10-2020,India,9718
4259,03-10-2020,India,1163
4260,03-10-2020,India,293
4261,03-10-2020,India,0
4262,03-10-2020,India,5977
4263,03-10-2020,India,648
4264,03-10-2020,India,5132
4265,04-10-2020,India,53
4266,04-10-2020,India,5941
4267,04-10-2020,India,18
4268,04-10-2020,India,735
4269,04-10-2020,India,912
4270,04-10-2020,India,172
4271,04-10-2020,India,1031
4272,04-10-2020,India,2
4273,04-10-2020,India,5472
4274,04-10-2020,India,450
4275,04-10-2020,India,3487
4276,04-10-2020,India,1450
4277,04-10-2020,India,210
4278,04-10-2020,India,1231
4279,04-10-2020,India,734
4280,04-10-2020,India,9219
4281,04-10-2020,India,813
4282,04-10-2020,India,61
4283,04-10-2020,India,0
4284,04-10-2020,India,2399
4285,04-10-2020,India,37758
4286,04-10-2020,India,71
4287,04-10-2020,India,54
4288,04-10-2020,India,0
4289,04-10-2020,India,17
4290,04-10-2020,India,892
4291,04-10-2020,India,534
4292,04-10-2020,India,3562
4293,04-10-2020,India,1530
4294,04-10-2020,India,43
4295,04-10-2020,India,9718
4296,04-10-2020,India,1163
4297,04-10-2020,India,293
4298,04-10-2020,India,0
4299,04-10-2020,India,5977
4300,04-10-2020,India,648
4301,04-10-2020,India,5132
4302,05-10-2020,India,54
4303,05-10-2020,India,6019
4304,05-10-2020,India,19
4305,05-10-2020,India,760
4306,05-10-2020,India,924
4307,05-10-2020,India,177
4308,05-10-2020,India,1081
4309,05-10-2020,India,2
4310,05-10-2020,India,5542
4311,05-10-2020,India,460
4312,05-10-2020,India,3509
4313,05-10-2020,India,1491
4314,05-10-2020,India,224
4315,05-10-2020,India,1252
4316,05-10-2020,India,747
4317,05-10-2020,India,9370
4318,05-10-2020,India,859
4319,05-10-2020,India,61
4320,05-10-2020,India,0
4321,05-10-2020,India,2463
4322,05-10-2020,India,38347
4323,05-10-2020,India,75
4324,05-10-2020,India,59
4325,05-10-2020,India,0
4326,05-10-2020,India,17
4327,05-10-2020,India,924
4328,05-10-2020,India,543
4329,05-10-2020,India,3641
4330,05-10-2020,India,1559
4331,05-10-2020,India,46
4332,05-10-2020,India,9846
4333,05-10-2020,India,1181
4334,05-10-2020,India,301
4335,05-10-2020,India,0
4336,05-10-2020,India,6092
4337,05-10-2020,India,669
4338,05-10-2020,India,5255
4339,06-10-2020,India,54
4340,06-10-2020,India,6052
4341,06-10-2020,India,20
4342,06-10-2020,India,778
4343,06-10-2020,India,925
4344,06-10-2020,India,180
4345,06-10-2020,India,1104
4346,06-10-2020,India,2
4347,06-10-2020,India,5581
4348,06-10-2020,India,468
4349,06-10-2020,India,3519
4350,06-10-2020,India,1509
4351,06-10-2020,India,229
4352,06-10-2020,India,1268
4353,06-10-2020,India,757
4354,06-10-2020,India,9461
4355,06-10-2020,India,884
4356,06-10-2020,India,61
4357,06-10-2020,India,0
4358,06-10-2020,India,2488
4359,06-10-2020,India,38717
4360,06-10-2020,India,78
4361,06-10-2020,India,60
4362,06-10-2020,India,0
4363,06-10-2020,India,17
4364,06-10-2020,India,940
4365,06-10-2020,India,546
4366,06-10-2020,India,3679
4367,06-10-2020,India,1574
4368,06-10-2020,India,49
4369,06-10-2020,India,9917
4370,06-10-2020,India,1189
4371,06-10-2020,India,301
4372,06-10-2020,India,0
4373,06-10-2020,India,6153
4374,06-10-2020,India,677
4375,06-10-2020,India,5318
4376,07-10-2020,India,54
4377,07-10-2020,India,6052
4378,07-10-2020,India,20
4379,07-10-2020,India,778
4380,07-10-2020,India,925
4381,07-10-2020,India,180
4382,07-10-2020,India,1104
4383,07-10-2020,India,2
4384,07-10-2020,India,5581
4385,07-10-2020,India,468
4386,07-10-2020,India,3519
4387,07-10-2020,India,1509
4388,07-10-2020,India,229
4389,07-10-2020,India,1268
4390,07-10-2020,India,757
4391,07-10-2020,India,9461
4392,07-10-2020,India,884
4393,07-10-2020,India,61
4394,07-10-2020,India,0
4395,07-10-2020,India,2488
4396,07-10-2020,India,38717
4397,07-10-2020,India,78
4398,07-10-2020,India,60
4399,07-10-2020,India,0
4400,07-10-2020,India,17
4401,07-10-2020,India,940
4402,07-10-2020,India,546
4403,07-10-2020,India,3679
4404,07-10-2020,India,1574
4405,07-10-2020,India,49
4406,07-10-2020,India,9917
4407,07-10-2020,India,1189
4408,07-10-2020,India,301
4409,07-10-2020,India,0
4410,07-10-2020,India,6153
4411,07-10-2020,India,677
4412,07-10-2020,India,5318
4413,08-10-2020,India,55
4414,08-10-2020,India,6128
4415,08-10-2020,India,22
4416,08-10-2020,India,794
4417,08-10-2020,India,929
4418,08-10-2020,India,186
4419,08-10-2020,India,1158
4420,08-10-2020,India,2
4421,08-10-2020,India,5653
4422,08-10-2020,India,484
4423,08-10-2020,India,3538
4424,08-10-2020,India,1548
4425,08-10-2020,India,238
4426,08-10-2020,India,1291
4427,08-10-2020,India,775
4428,08-10-2020,India,9675
4429,08-10-2020,India,930
4430,08-10-2020,India,63
4431,08-10-2020,India,0
4432,08-10-2020,India,2547
4433,08-10-2020,India,39430
4434,08-10-2020,India,83
4435,08-10-2020,India,60
4436,08-10-2020,India,0
4437,08-10-2020,India,17
4438,08-10-2020,India,974
4439,08-10-2020,India,556
4440,08-10-2020,India,3741
4441,08-10-2020,India,1605
4442,08-10-2020,India,51
4443,08-10-2020,India,10052
4444,08-10-2020,India,1208
4445,08-10-2020,India,311
4446,08-10-2020,India,0
4447,08-10-2020,India,6245
4448,08-10-2020,India,702
4449,08-10-2020,India,5439
4450,09-10-2020,India,55
4451,09-10-2020,India,6159
4452,09-10-2020,India,23
4453,09-10-2020,India,802
4454,09-10-2020,India,934
4455,09-10-2020,India,188
4456,09-10-2020,India,1196
4457,09-10-2020,India,2
4458,09-10-2020,India,5692
4459,09-10-2020,India,491
4460,09-10-2020,India,3547
4461,09-10-2020,India,1562
4462,09-10-2020,India,245
4463,09-10-2020,India,1306
4464,09-10-2020,India,781
4465,09-10-2020,India,9789
4466,09-10-2020,India,955
4467,09-10-2020,India,63
4468,09-10-2020,India,0
4469,09-10-2020,India,2574
4470,09-10-2020,India,39732
4471,09-10-2020,India,86
4472,09-10-2020,India,61
4473,09-10-2020,India,0
4474,09-10-2020,India,17
4475,09-10-2020,India,991
4476,09-10-2020,India,558
4477,09-10-2020,India,3773
4478,09-10-2020,India,1621
4479,09-10-2020,India,53
4480,09-10-2020,India,10120
4481,09-10-2020,India,1217
4482,09-10-2020,India,313
4483,09-10-2020,India,0
4484,09-10-2020,India,6293
4485,09-10-2020,India,716
4486,09-10-2020,India,5501
4487,10-10-2020,India,55
4488,10-10-2020,India,6194
4489,10-10-2020,India,23
4490,10-10-2020,India,811
4491,10-10-2020,India,944
4492,10-10-2020,India,190
4493,10-10-2020,India,1235
4494,10-10-2020,India,2
4495,10-10-2020,India,5740
4496,10-10-2020,India,499
4497,10-10-2020,India,3557
4498,10-10-2020,India,1572
4499,10-10-2020,India,248
4500,10-10-2020,India,1313
4501,10-10-2020,India,784
4502,10-10-2020,India,9891
4503,10-10-2020,India,978
4504,10-10-2020,India,64
4505,10-10-2020,India,0
4506,10-10-2020,India,2599
4507,10-10-2020,India,40040
4508,10-10-2020,India,88
4509,10-10-2020,India,62
4510,10-10-2020,India,0
4511,10-10-2020,India,17
4512,10-10-2020,India,1006
4513,10-10-2020,India,559
4514,10-10-2020,India,3798
4515,10-10-2020,India,1636
4516,10-10-2020,India,55
4517,10-10-2020,India,10187
4518,10-10-2020,India,1222
4519,10-10-2020,India,315
4520,10-10-2020,India,0
4521,10-10-2020,India,6353
4522,10-10-2020,India,734
4523,10-10-2020,India,5563
4524,11-10-2020,India,55
4525,11-10-2020,India,6224
4526,11-10-2020,India,24
4527,11-10-2020,India,816
4528,11-10-2020,India,946
4529,11-10-2020,India,191
4530,11-10-2020,India,1253
4531,11-10-2020,India,2
4532,11-10-2020,India,5769
4533,11-10-2020,India,507
4534,11-10-2020,India,3566
4535,11-10-2020,India,1579
4536,11-10-2020,India,250
4537,11-10-2020,India,1322
4538,11-10-2020,India,787
4539,11-10-2020,India,9966
4540,11-10-2020,India,1003
4541,11-10-2020,India,64
4542,11-10-2020,India,0
4543,11-10-2020,India,2624
4544,11-10-2020,India,40349
4545,11-10-2020,India,91
4546,11-10-2020,India,63
4547,11-10-2020,India,0
4548,11-10-2020,India,17
4549,11-10-2020,India,1022
4550,11-10-2020,India,563
4551,11-10-2020,India,3833
4552,11-10-2020,India,1650
4553,11-10-2020,India,55
4554,11-10-2020,India,10252
4555,11-10-2020,India,1228
4556,11-10-2020,India,316
4557,11-10-2020,India,0
4558,11-10-2020,India,6394
4559,11-10-2020,India,747
4560,11-10-2020,India,5622
4561,12-10-2020,India,55
4562,12-10-2020,India,6256
4563,12-10-2020,India,24
4564,12-10-2020,India,826
4565,12-10-2020,India,955
4566,12-10-2020,India,192
4567,12-10-2020,India,1286
4568,12-10-2020,India,2
4569,12-10-2020,India,5809
4570,12-10-2020,India,511
4571,12-10-2020,India,3574
4572,12-10-2020,India,1592
4573,12-10-2020,India,251
4574,12-10-2020,India,1333
4575,12-10-2020,India,798
4576,12-10-2020,India,10036
4577,12-10-2020,India,1025
4578,12-10-2020,India,64
4579,12-10-2020,India,0
4580,12-10-2020,India,2645
4581,12-10-2020,India,40514
4582,12-10-2020,India,93
4583,12-10-2020,India,64
4584,12-10-2020,India,0
4585,12-10-2020,India,18
4586,12-10-2020,India,1040
4587,12-10-2020,India,565
4588,12-10-2020,India,3860
4589,12-10-2020,India,1665
4590,12-10-2020,India,57
4591,12-10-2020,India,10314
4592,12-10-2020,India,1233
4593,12-10-2020,India,317
4594,12-10-2020,India,0
4595,12-10-2020,India,6438
4596,12-10-2020,India,762
4597,12-10-2020,India,5682
4598,13-10-2020,India,55
4599,13-10-2020,India,6291
4600,13-10-2020,India,28
4601,13-10-2020,India,830
4602,13-10-2020,India,961
4603,13-10-2020,India,197
4604,13-10-2020,India,1306
4605,13-10-2020,India,2
4606,13-10-2020,India,5854
4607,13-10-2020,India,514
4608,13-10-2020,India,3584
4609,13-10-2020,India,1601
4610,13-10-2020,India,254
4611,13-10-2020,India,1340
4612,13-10-2020,India,805
4613,13-10-2020,India,10123
4614,13-10-2020,India,1046
4615,13-10-2020,India,64
4616,13-10-2020,India,0
4617,13-10-2020,India,2671
4618,13-10-2020,India,40701
4619,13-10-2020,India,97
4620,13-10-2020,India,65
4621,13-10-2020,India,0
4622,13-10-2020,India,19
4623,13-10-2020,India,1057
4624,13-10-2020,India,567
4625,13-10-2020,India,3894
4626,13-10-2020,India,1679
4627,13-10-2020,India,59
4628,13-10-2020,India,10371
4629,13-10-2020,India,1241
4630,13-10-2020,India,318
4631,13-10-2020,India,0
4632,13-10-2020,India,6466
4633,13-10-2020,India,782
4634,13-10-2020,India,5744
4635,14-10-2020,India,55
4636,14-10-2020,India,6319
4637,14-10-2020,India,29
4638,14-10-2020,India,834
4639,14-10-2020,India,967
4640,14-10-2020,India,199
4641,14-10-2020,India,1339
4642,14-10-2020,India,2
4643,14-10-2020,India,5898
4644,14-10-2020,India,519
4645,14-10-2020,India,3595
4646,14-10-2020,India,1614
4647,14-10-2020,India,255
4648,14-10-2020,India,1352
4649,14-10-2020,India,811
4650,14-10-2020,India,10198
4651,14-10-2020,India,1066
4652,14-10-2020,India,64
4653,14-10-2020,India,0
4654,14-10-2020,India,2686
4655,14-10-2020,India,40859
4656,14-10-2020,India,103
4657,14-10-2020,India,70
4658,14-10-2020,India,0
4659,14-10-2020,India,22
4660,14-10-2020,India,1062
4661,14-10-2020,India,568
4662,14-10-2020,India,3925
4663,14-10-2020,India,1694
4664,14-10-2020,India,59
4665,14-10-2020,India,10423
4666,14-10-2020,India,1249
4667,14-10-2020,India,319
4668,14-10-2020,India,0
4669,14-10-2020,India,6507
4670,14-10-2020,India,796
4671,14-10-2020,India,5808
4672,15-10-2020,India,55
4673,15-10-2020,India,6357
4674,15-10-2020,India,30
4675,15-10-2020,India,843
4676,15-10-2020,India,972
4677,15-10-2020,India,201
4678,15-10-2020,India,1385
4679,15-10-2020,India,2
4680,15-10-2020,India,5924
4681,15-10-2020,India,525
4682,15-10-2020,India,3606
4683,15-10-2020,India,1623
4684,15-10-2020,India,260
4685,15-10-2020,India,1358
4686,15-10-2020,India,820
4687,15-10-2020,India,10283
4688,15-10-2020,India,1089
4689,15-10-2020,India,65
4690,15-10-2020,India,0
4691,15-10-2020,India,2710
4692,15-10-2020,India,41196
4693,15-10-2020,India,104
4694,15-10-2020,India,73
4695,15-10-2020,India,0
4696,15-10-2020,India,22
4697,15-10-2020,India,1089
4698,15-10-2020,India,570
4699,15-10-2020,India,3954
4700,15-10-2020,India,1708
4701,15-10-2020,India,59
4702,15-10-2020,India,10472
4703,15-10-2020,India,1256
4704,15-10-2020,India,323
4705,15-10-2020,India,0
4706,15-10-2020,India,6543
4707,15-10-2020,India,814
4708,15-10-2020,India,5870
4709,16-10-2020,India,56
4710,16-10-2020,India,6382
4711,16-10-2020,India,30
4712,16-10-2020,India,853
4713,16-10-2020,India,981
4714,16-10-2020,India,206
4715,16-10-2020,India,1425
4716,16-10-2020,India,2
4717,16-10-2020,India,5946
4718,16-10-2020,India,531
4719,16-10-2020,India,3617
4720,16-10-2020,India,1634
4721,16-10-2020,India,262
4722,16-10-2020,India,1366
4723,16-10-2020,India,824
4724,16-10-2020,India,10356
4725,16-10-2020,India,1113
4726,16-10-2020,India,65
4727,16-10-2020,India,0
4728,16-10-2020,India,2735
4729,16-10-2020,India,41502
4730,16-10-2020,India,109
4731,16-10-2020,India,75
4732,16-10-2020,India,0
4733,16-10-2020,India,22
4734,16-10-2020,India,1104
4735,16-10-2020,India,571
4736,16-10-2020,India,3980
4737,16-10-2020,India,1723
4738,16-10-2020,India,59
4739,16-10-2020,India,10529
4740,16-10-2020,India,1265
4741,16-10-2020,India,326
4742,16-10-2020,India,0
4743,16-10-2020,India,6589
4744,16-10-2020,India,829
4745,16-10-2020,India,5931
4746,17-10-2020,India,56
4747,17-10-2020,India,6406
4748,17-10-2020,India,30
4749,17-10-2020,India,865
4750,17-10-2020,India,990
4751,17-10-2020,India,207
4752,17-10-2020,India,1439
4753,17-10-2020,India,2
4754,17-10-2020,India,5981
4755,17-10-2020,India,538
4756,17-10-2020,India,3626
4757,17-10-2020,India,1640
4758,17-10-2020,India,265
4759,17-10-2020,India,1372
4760,17-10-2020,India,832
4761,17-10-2020,India,10427
4762,17-10-2020,India,1139
4763,17-10-2020,India,66
4764,17-10-2020,India,0
4765,17-10-2020,India,2753
4766,17-10-2020,India,41965
4767,17-10-2020,India,111
4768,17-10-2020,India,75
4769,17-10-2020,India,0
4770,17-10-2020,India,27
4771,17-10-2020,India,1121
4772,17-10-2020,India,574
4773,17-10-2020,India,3999
4774,17-10-2020,India,1735
4775,17-10-2020,India,59
4776,17-10-2020,India,10586
4777,17-10-2020,India,1271
4778,17-10-2020,India,329
4779,17-10-2020,India,0
4780,17-10-2020,India,6629
4781,17-10-2020,India,924
4782,17-10-2020,India,5992
4783,18-10-2020,India,56
4784,18-10-2020,India,6429
4785,18-10-2020,India,30
4786,18-10-2020,India,868
4787,18-10-2020,India,996
4788,18-10-2020,India,208
4789,18-10-2020,India,1478
4790,18-10-2020,India,2
4791,18-10-2020,India,6009
4792,18-10-2020,India,544
4793,18-10-2020,India,3635
4794,18-10-2020,India,1640
4795,18-10-2020,India,268
4796,18-10-2020,India,1379
4797,18-10-2020,India,839
4798,18-10-2020,India,10478
4799,18-10-2020,India,1161
4800,18-10-2020,India,66
4801,18-10-2020,India,0
4802,18-10-2020,India,2773
4803,18-10-2020,India,42115
4804,18-10-2020,India,116
4805,18-10-2020,India,75
4806,18-10-2020,India,0
4807,18-10-2020,India,27
4808,18-10-2020,India,1135
4809,18-10-2020,India,574
4810,18-10-2020,India,4012
4811,18-10-2020,India,1748
4812,18-10-2020,India,60
4813,18-10-2020,India,10642
4814,18-10-2020,India,1275
4815,18-10-2020,India,331
4816,18-10-2020,India,0
4817,18-10-2020,India,6658
4818,18-10-2020,India,927
4819,18-10-2020,India,6056
4820,19-10-2020,India,56
4821,19-10-2020,India,6453
4822,19-10-2020,India,30
4823,19-10-2020,India,875
4824,19-10-2020,India,1003
4825,19-10-2020,India,208
4826,19-10-2020,India,1534
4827,19-10-2020,India,2
4828,19-10-2020,India,6040
4829,19-10-2020,India,549
4830,19-10-2020,India,3643
4831,19-10-2020,India,1648
4832,19-10-2020,India,272
4833,19-10-2020,India,1388
4834,19-10-2020,India,842
4835,19-10-2020,India,10542
4836,19-10-2020,India,1182
4837,19-10-2020,India,66
4838,19-10-2020,India,0
4839,19-10-2020,India,2786
4840,19-10-2020,India,42240
4841,19-10-2020,India,117
4842,19-10-2020,India,75
4843,19-10-2020,India,0
4844,19-10-2020,India,27
4845,19-10-2020,India,1152
4846,19-10-2020,India,575
4847,19-10-2020,India,4029
4848,19-10-2020,India,1760
4849,19-10-2020,India,62
4850,19-10-2020,India,10691
4851,19-10-2020,India,1282
4852,19-10-2020,India,331
4853,19-10-2020,India,0
4854,19-10-2020,India,6685
4855,19-10-2020,India,933
4856,19-10-2020,India,6119
4857,20-10-2020,India,56
4858,20-10-2020,India,6481
4859,20-10-2020,India,31
4860,20-10-2020,India,884
4861,20-10-2020,India,1011
4862,20-10-2020,India,209
4863,20-10-2020,India,1584
4864,20-10-2020,India,2
4865,20-10-2020,India,6081
4866,20-10-2020,India,555
4867,20-10-2020,India,3651
4868,20-10-2020,India,1660
4869,20-10-2020,India,274
4870,20-10-2020,India,1397
4871,20-10-2020,India,849
4872,20-10-2020,India,10608
4873,20-10-2020,India,1206
4874,20-10-2020,India,67
4875,20-10-2020,India,0
4876,20-10-2020,India,2811
4877,20-10-2020,India,42453
4878,20-10-2020,India,121
4879,20-10-2020,India,76
4880,20-10-2020,India,0
4881,20-10-2020,India,28
4882,20-10-2020,India,1168
4883,20-10-2020,India,577
4884,20-10-2020,India,4037
4885,20-10-2020,India,1774
4886,20-10-2020,India,63
4887,20-10-2020,India,10741
4888,20-10-2020,India,1287
4889,20-10-2020,India,332
4890,20-10-2020,India,0
4891,20-10-2020,India,6714
4892,20-10-2020,India,946
4893,20-10-2020,India,6180
4894,21-10-2020,India,56
4895,21-10-2020,India,6508
4896,21-10-2020,India,31
4897,21-10-2020,India,889
4898,21-10-2020,India,1019
4899,21-10-2020,India,209
4900,21-10-2020,India,1628
4901,21-10-2020,India,2
4902,21-10-2020,India,6128
4903,21-10-2020,India,557
4904,21-10-2020,India,3660
4905,21-10-2020,India,1674
4906,21-10-2020,India,279
4907,21-10-2020,India,1402
4908,21-10-2020,India,851
4909,21-10-2020,India,10696
4910,21-10-2020,India,1232
4911,21-10-2020,India,68
4912,21-10-2020,India,0
4913,21-10-2020,India,2828
4914,21-10-2020,India,42633
4915,21-10-2020,India,124
4916,21-10-2020,India,77
4917,21-10-2020,India,0
4918,21-10-2020,India,28
4919,21-10-2020,India,1181
4920,21-10-2020,India,580
4921,21-10-2020,India,4060
4922,21-10-2020,India,1788
4923,21-10-2020,India,63
4924,21-10-2020,India,10780
4925,21-10-2020,India,1292
4926,21-10-2020,India,334
4927,21-10-2020,India,0
4928,21-10-2020,India,6755
4929,21-10-2020,India,960
4930,21-10-2020,India,6244
4931,22-10-2020,India,57
4932,22-10-2020,India,6524
4933,22-10-2020,India,32
4934,22-10-2020,India,896
4935,22-10-2020,India,1026
4936,22-10-2020,India,212
4937,22-10-2020,India,1680
4938,22-10-2020,India,2
4939,22-10-2020,India,6163
4940,22-10-2020,India,564
4941,22-10-2020,India,3667
4942,22-10-2020,India,1688
4943,22-10-2020,India,284
4944,22-10-2020,India,1412
4945,22-10-2020,India,859
4946,22-10-2020,India,10770
4947,22-10-2020,India,1255
4948,22-10-2020,India,68
4949,22-10-2020,India,0
4950,22-10-2020,India,2842
4951,22-10-2020,India,42831
4952,22-10-2020,India,127
4953,22-10-2020,India,78
4954,22-10-2020,India,0
4955,22-10-2020,India,28
4956,22-10-2020,India,1196
4957,22-10-2020,India,582
4958,22-10-2020,India,4072
4959,22-10-2020,India,1800
4960,22-10-2020,India,63
4961,22-10-2020,India,10825
4962,22-10-2020,India,1298
4963,22-10-2020,India,339
4964,22-10-2020,India,0
4965,22-10-2020,India,6790
